"Y9H_SCHID","Y9H_SCH1","Y9H_SCH2R","Y9H_SCH3R","Y9H_SCH4_1","Y9H_SCH4_2","Y9H_SCH4_3","Y9H_SCH4_4","Y9H_SCH4_5","Y9H_SCH4_6","Y9H_SCH4_7","Y9H_SCH4_8","Y9H_SCH4_9R","Y9H_SCH4_10","Y9H_SCH4_11","Y9H_SCH4_12","Y9H_SCH4_13","Y9H_SCH4_14","Y9H_SCH4_15","Y9H_SCH4_16","Y9H_SCH4_17","Y9H_SCH4_18","Y9H_SCH4_19","Y9H_SCH4_19etc","Y9H_SCH5_1","Y9H_SCH5_1_1","Y9H_SCH5_1_2","Y9H_SCH5_2","Y9H_SCH5_3","Y9H_SCH5_4","Y9H_SCH5_5","Y9H_SCH6A1","Y9H_SCH6A2","Y9H_SCH6A3","Y9H_SCH6A4","Y9H_SCH6B1","Y9H_SCH6B2","Y9H_SCH6B3","Y9H_SCH6B4","Y9H_SCH6B5","Y9H_SCH6C1","Y9H_SCH6C2","Y9H_SCH6C3","Y9H_SCH6D1","Y9H_SCH6D2","Y9H_SCH6D3","Y9H_SCH6D4","Y9H_SCH6D5","Y9H_SCH6D6","Y9H_SCH6D7","Y9H_SCH6D8","Y9H_SCH6D9","Y9H_SCH6D10","Y9H_SCH6D11","Y9H_SCH6D12","Y9H_SCH6D13","Y9H_SCH6D14","Y9H_SCH6D15","Y9H_SCH6D16","Y9H_SCH6D17","Y9H_SCH6D18","Y9H_SCH6D19","Y9H_SCH6D20","Y9H_SCH6D21","Y9H_SCH6D22","Y9H_SCH6D23","Y9H_SCH6D24","Y9H_SCH6D25","Y9H_SCH6D26","Y9H_SCH6D27","Y9H_SCH6D28","Y9H_SCH6D28etc","Y9H_SCH7_1","Y9H_SCH7_2","Y9H_SCH7_3","Y9H_SCH7_4","Y9H_SCH7_5","Y9H_SCH7_6","Y9H_SCH8_1","Y9H_SCH8_2","Y9H_SCH8_3","Y9H_SCH9_1M","Y9H_SCH9_2M","Y9H_SCH9_3M","Y9H_SCH9_4M","Y9H_SCH9_5M","Y9H_SCH9_5etc","Y9H_SCH9_6M","Y9H_SCH10","Y9H_SCH10_1","Y9H_SCH10_2","Y9H_SCH10_2etc","Y9H_SCH11_1","Y9H_SCH11_2","Y9H_SCH11_3","Y9H_SCH12_1","Y9H_SCH12_2","Y9H_SCH13_1","Y9H_SCH13_2","Y9H_SCH13_3","Y9H_SCH13_4","Y9H_SCH13_5","Y9H_SCH13_6","Y9H_SCH14_1_1","Y9H_SCH14_1_2","Y9H_SCH14_2_1","Y9H_SCH14_2_2","Y9H_SCH14_3_1","Y9H_SCH14_3_2","Y9H_SCH14_4_1","Y9H_SCH14_4_2","Y9H_SCH14_5_1","Y9H_SCH14_5_2","Y9H_SCH14_6etc","Y9H_SCH14_6_1","Y9H_SCH14_6_2","Y9H_SCH15","Y9H_SCH15_1_1","Y9H_SCH15_1_2","Y9H_SCH15_1_3","Y9H_SCH15_1_4","Y9H_SCH15_1_5","Y9H_SCH15_1_6","Y9H_SCH16","Y9H_SCH16_1","Y9H_SCH16_1etc","Y9H_SCH16_2","Y9H_SCH16_3","Y9H_SCH17_1","Y9H_SCH17_2","Y9H_SCH17_3","Y9H_SCH17_4","Y9H_SCH17_5","Y9H_SCH17_6","Y9H_SCH17_7","Y9H_SCH17_8","Y9H_SCH17_9","Y9H_SCH18_1","Y9H_SCH18_2","Y9H_SCH18_3","Y9H_SCH18_4","Y9H_SCH18_5","Y9H_SCH18_6","Y9H_SCH18_7","Y9H_SCH18_8","Y9H_SCH19_1","Y9H_SCH19_2","Y9H_SCH19_3","Y9H_SCH19_4","Y9H_SCH19_5","Y9H_SCH19_6","Y9H_SCH19_7","Y9H_SCH19_8","Y9H_SCH20_1","Y9H_SCH20_2","Y9H_SCH20_3","Y9H_SCH20_4","Y9H_SCH20_5","Y9H_SCH20_6"
478.0,1,1,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,,,245.0,142.0,103.0,12.0,13.0,6.0,0.0,57.0,8.0,1.0,0.0,25.0,18.0,17.0,5.0,16.0,35.0,30.0,0.0,2.0,,,2.0,,,,,,,,,1.0,1.0,8.0,,,,,,,,,,,,,5.0,"체육일반코치및야구부문전원",61.2,9.4,,3.2,,26.2,0,1,1,1,1,0,0,0,,0,1,2,-999,,4,3,3,4,3,53.0,11.0,11.0,12.0,,,1.0,25.0,,,,,,,,,,,,,,,,,,,1,3,,65.0,20.0,1,1,1,1,1,1,1,1,1,72.0,142.0,,,,,,63.0,22.1,76.09,,1.8,,,,,,,,,,
480.0,1,1,3,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,,,225.0,121.0,104.0,9.0,22.0,3.0,1.0,45.0,13.0,1.0,0.0,23.0,13.0,9.0,2.0,11.85,47.0,13.0,,2.0,,,2.0,,,1.0,,,,,,1.0,1.0,7.0,,1.0,,,,1.0,2.0,1.0,,,,,2.0,"특수 운영직군(시설미화 당직원)",70.8,11.7,0.3,14.6,,2.6,2,2,2,0,1,0,0,0,,0,2,,1,,5,5,5,3,3,49.0,8.0,7.0,11.0,0.0,2.0,0.0,,1.0,16.0,0.0,,0.0,,0.0,,"또래상담",19.0,2.0,1,1,1,2,1,2,2,1,7,,60.0,30.0,1,1,1,1,1,1,1,2,1,103.0,127.0,0.0,0.0,3.0,0.0,0.0,30.0,39.2,48.3,,,1.1,,,11.4,,,,,,
482.0,1,1,3,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,,320.0,171.0,149.0,,,2.0,,66.0,12.0,1.0,,11.0,34.0,17.0,4.0,17.0,41.0,25.0,,2.0,,,,,,,,,,,,1.0,1.0,8.0,,,,,,,,1.0,,,,,,,77.9,13.68,,3.84,,4.58,2,2,2,0,1,0,1,0,,0,2,,1,,5,5,5,5,5,55.0,13.0,5.0,3.0,0.0,1.0,1.0,20.0,,,,,,,,,,,,,,,,,,,1,7,8,74.0,15.0,1,1,1,1,1,1,1,1,1,161.0,161.0,,15.0,,5.0,,1.0,18.0,75.0,1.0,1.0,1.0,2.0,,2.0,,,,,,
483.0,2,1,3,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,"과목중점",321.0,176.0,145.0,8.0,,0.0,2.0,63.0,15.0,1.0,,2.0,15.0,44.0,5.0,22.0,37.0,28.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,8.0,,,,,,1.0,,,,,,,,,68.0,12.0,,15.0,5.0,,0,0,0,,,,,,,,2,,1,,0,0,0,3,3,112.0,8.0,3.0,12.0,2.0,,,,1.0,3.0,,,,,,,,,,1,1,1,1,1,1,1,1,7,,48.0,390.0,1,1,1,1,1,1,1,1,1,35.0,187.0,4.0,,,,,179.0,9.0,90.0,1.0,,,,,,,,,,,
484.0,1,1,3,2,1,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,2,,,229.0,113.0,116.0,22.0,22.0,,2.0,51.0,26.0,1.0,,11.0,19.0,14.0,7.0,20.8,38.0,19.0,,68.0,2.0,,9.0,,3.0,,,,,,,1.0,10.0,,,,,,,1.0,1.0,1.0,,,,,,,85.2,7.6,0.4,1.8,,4.9,0,0,0,0,0,0,0,0,,1,1,2,-999,,4,4,4,4,4,27.0,16.0,5.0,4.0,0.0,9.0,1.0,15.0,,,,,,,1.0,1.0,,,,1,2,2,2,2,2,2,1,7,,68.0,30.0,1,1,1,1,1,1,2,2,1,159.0,25.0,,28.0,,,31.0,36.0,28.0,5.0,,25.0,7.0,5.0,23.0,7.0,,328.0,90.0,,,
485.0,1,1,3,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,,,259.0,121.0,138.0,26.0,45.0,0.0,3.0,50.0,19.0,1.0,1.0,8.0,18.0,18.0,6.0,19.0,25.0,25.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,,,73.145,13.5,0.003,8.282,,5.07,0,0,0,0,1,0,0,0,,0,2,,1,,5,5,5,5,5,10.0,11.0,9.0,29.0,2.0,2.0,1.0,15.0,,,,,,,,,,,,1,2,2,2,1,2,2,1,7,9,69.0,30.0,1,1,1,1,1,1,1,1,1,114.0,35.0,1.0,47.0,,2.0,51.0,,39.0,18.0,1.0,42.0,,,,,18.0,,,19.0,,
486.0,1,1,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,290.0,163.0,127.0,5.0,,0.0,0.0,56.0,12.0,1.0,1.0,7.0,26.0,17.0,8.0,19.0,27.0,31.0,0.0,2.0,,,1.0,1.0,,,,,,,,1.0,1.0,8.0,,,,,,1.0,,1.0,,,,,2.0,"시설당직원,시설미화원",69.8,10.0,13.3,3.2,,3.7,2,2,2,0,0,0,1,0,,0,1,2,-999,,3,4,0,3,4,100.0,8.0,2.0,,,11.0,1.0,,,,,,,,,,,,,1,1,1,1,1,2,2,1,7,,67.0,137.0,1,1,1,1,1,1,1,1,1,88.0,139.0,1.0,,,,,,31.0,45.0,0.7,1.0,,,,22.3,,,,,,
487.0,1,1,3,2,1,2,2,1,2,1,1,1,1,2,2,1,1,1,2,1,2,1,"소프트웨어교육선도학교",273.0,81.0,192.0,9.0,23.0,5.0,7.0,58.0,8.0,1.0,0.0,24.0,15.0,15.0,6.0,13.0,42.0,16.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12.0,6.0,0.2,81.2,,0.6,2,2,2,0,1,0,1,0,,0,1,2,-999,,4,4,4,5,5,72.0,3.0,3.0,5.0,2.0,,0.0,,1.0,15.0,0.0,,0.0,,0.0,,,0.0,,1,1,1,1,1,1,2,1,7,7,64.0,15.0,1,1,1,1,1,1,1,1,2,52.0,268.0,,,,,,23.0,,99.0,,,,,,1.0,,,,,,
488.0,1,2,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,33.0,19.0,14.0,5.0,3.0,1.0,2.0,19.0,1.0,1.0,0.0,6.0,6.0,4.0,2.0,16.4,8.0,10.0,1.0,2.0,,,,1.0,1.0,,,,,,,1.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,,67.0,30.0,0.0,1.0,0.0,2.0,2,2,2,0,1,0,0,0,,0,1,2,-999,,5,5,5,5,5,5.0,7.0,2.0,1.0,1.0,1.0,,,1.0,40.0,,,,,,,,,,1,1,1,1,1,1,2,1,2,,20.0,15.0,1,1,1,1,1,1,1,1,1,11.0,21.0,,14.0,,3.0,7.0,1.0,19.3,36.79,,24.6,,5.3,12.3,1.7,,,,,,
489.0,1,1,3,2,1,2,2,1,1,1,2,2,2,2,2,2,1,1,2,1,2,,,259.0,144.0,115.0,,,5.0,,59.0,16.0,1.0,0.0,19.0,17.0,12.0,11.0,15.0,32.0,26.0,1.0,2.0,,,,,1.0,,1.0,,,,,1.0,10.0,,,1.0,,,,1.0,,,,,,,,,72.0,27.0,,,,1.0,3,3,3,0,1,0,0,0,,0,2,,1,,4,4,4,4,4,32.0,12.0,8.0,8.0,2.0,,,,1.0,20.0,,,,,,,,,,1,1,1,1,1,2,2,1,7,8,51.0,40.0,1,1,1,1,1,1,1,1,1,141.0,189.0,,,,,,29.0,30.0,70.0,,,,,,,,,,,,
490.0,1,1,3,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,,,394.0,285.0,109.0,31.0,26.0,10.0,3.0,93.0,19.0,1.0,,12.0,30.0,52.0,20.0,,76.0,36.0,2.0,2.0,,,10.0,,,,2.0,,1.0,,,1.0,,15.0,,1.0,,,,1.0,1.0,1.0,,,,,,,20.0,60.0,,20.0,,,1,1,1,0,1,0,0,0,,0,2,,1,,2,2,2,2,2,25.0,23.0,5.0,20.0,2.0,,1.0,18.0,,,,,,,,,,,,1,1,1,1,1,1,2,1,4,,100.0,15.0,1,1,1,1,1,1,1,1,2,30.0,5.0,,15.0,,,,,40.0,10.0,,50.0,,,,,17.0,,,,17.0,
491.0,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,,263.0,0.0,263.0,11.0,19.0,0.0,7.0,44.0,17.0,1.0,0.0,0.0,19.0,14.0,11.0,22.3,40.0,23.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,74.2,4.2,0.1,0.9,1.3,19.3,0,0,0,0,0,0,0,0,,1,2,,1,,2,2,2,2,2,49.0,28.0,2.0,12.0,8.0,8.0,1.0,2.0,,,,,,,,,,,,1,1,1,2,1,2,2,1,7,15,65.0,20.0,1,1,1,1,1,1,1,2,1,78.0,183.0,0.0,3.0,27.0,0.0,0.0,0.0,25.0,65.0,0.0,1.0,8.0,0.0,1.0,0.0,,,,,,
493.0,1,1,1,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,,,267.0,267.0,0.0,6.0,11.0,6.0,0.0,51.0,13.0,1.0,1.0,27.0,5.0,9.0,10.0,12.06,30.0,21.0,,2.0,,,,2.0,,,,,,,,1.0,1.0,8.0,,,,,,1.0,1.0,,,,,,,,57.7,10.2,,4.3,,27.8,2,2,2,0,1,1,0,0,,0,2,,1,,4,4,4,2,2,17.0,8.0,8.0,2.0,4.0,48.0,,,,,,,,,,,"전문상담교사 계약직",1.0,3.0,1,1,1,1,2,2,2,1,5,,36.0,105.0,1,1,1,1,1,1,1,1,1,47.0,193.0,,,,,,60.0,9.0,90.0,1.0,,,,,,,,,,,
494.0,1,1,3,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,,,303.0,146.0,157.0,,,2.0,,,,1.0,0.0,,,,,,,,,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.06,11.63,0.0,3.79,0.0,13.52,0,0,0,0,0,0,0,0,,1,1,2,-999,,3,3,3,5,5,63.0,15.0,7.0,8.0,0.0,6.0,1.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,2,,,,,,,1,6,,42.0,20.0,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,
495.0,1,1,3,2,1,2,2,1,2,1,1,1,2,1,1,2,2,1,2,1,2,2,,254.0,178.0,76.0,6.0,13.0,1.0,2.0,62.0,10.0,1.0,0.0,25.0,33.0,13.0,2.0,13.6,39.0,32.0,2.0,2.0,,,2.0,,,,,,,,,,1.0,9.0,,,,,1.0,1.0,,1.0,,,,,,,60.0,20.0,2.0,15.0,,3.0,1,1,3,0,1,0,1,0,,0,2,,1,,4,4,4,5,5,49.0,19.0,8.0,10.0,0.0,0.0,,,1.0,5.0,,,,,,,,,,2,,,,,,,1,7,10,72.0,30.0,1,1,1,1,1,1,1,1,1,,,,,,,,,10.0,70.0,,20.0,,,,,,,,,,
496.0,1,1,3,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,"소프트웨어선도",245.0,137.0,108.0,11.0,17.0,1.0,0.0,65.0,7.0,1.0,0.0,12.0,34.0,14.0,5.0,18.4,36.0,27.0,2.0,2.0,,,2.0,,,,,,,,,,9.0,,,1.0,,,,,1.0,1.0,,,,,,,,20.0,5.0,75.0,,,0,0,0,0,0,0,0,0,,1,1,1,-999,,5,3,4,5,5,25.0,9.0,2.0,2.0,1.0,0.0,,,1.0,10.0,,,,,,,,,,1,1,1,2,1,2,2,1,7,7,63.0,30.0,1,1,1,1,1,1,1,2,1,,75.0,5.0,,,,,,3.0,95.0,2.0,,,,,,,,,,,
497.0,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,"혁신교육지구사업, 고교학점제도입기반조성, 일반고지원사업",194.0,88.0,106.0,21.0,13.0,0.0,2.0,46.0,19.0,1.0,,2.0,15.0,19.0,10.0,22.0,26.0,20.0,,2.0,,,2.0,,,,,,,,,1.0,7.0,,,,,,,,,2.0,,,,,,,,,,,,,3,2,2,0,1,0,0,0,,0,1,2,-999,,4,3,4,0,0,41.0,10.0,5.0,9.0,10.0,39.0,,,,,1.0,,,,,,,,,1,1,1,1,1,1,2,1,,7,58.0,30.0,1,1,1,1,1,1,1,1,1,35.0,177.0,0.0,14.0,0.0,0.0,0.0,0.0,18.5,72.68,,5.15,0.5,,,3.09,,,,,,
498.0,1,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,,322.0,322.0,,25.0,,2.0,1.0,66.0,10.0,1.0,,22.0,27.0,16.0,2.0,14.6,46.0,21.0,,2.0,,,2.0,1.0,,,,,,,,,,9.0,,,,,,1.0,1.0,2.0,,,,,4.0,"사감+청소원+당직",71.0,13.0,,3.0,,13.0,0,0,0,0,0,0,0,0,,1,1,2,-999,,5,4,4,4,2,52.0,12.0,13.0,14.0,,,,,1.0,15.0,,,,,,,,,,1,1,1,1,1,1,2,1,7,13,75.0,22.5,1,1,1,1,1,1,1,1,1,57.0,266.0,,10.0,,,20.0,,9.3,79.2,1.2,5.0,0.9,2.2,,2.2,,,,,,
499.0,1,1,3,2,1,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,,183.0,92.0,91.0,3.0,13.0,1.0,0.0,40.0,12.0,1.0,,10.0,24.0,8.0,10.0,18.0,30.0,21.0,1.0,2.0,,,4.0,,,,,,,,,1.0,1.0,5.0,,,,,,1.0,,,,,,,,,64.0,8.0,,3.0,,25.0,2,2,2,0,1,1,0,0,,0,1,2,-999,,5,5,5,5,5,46.0,7.0,4.0,6.0,4.0,10.0,1.0,10.0,,,,,,,,,,,,1,1,1,2,1,1,2,1,7,7,52.0,30.0,1,1,1,1,1,1,1,1,1,77.0,89.0,0.0,1.0,0.0,1.0,55.0,0.0,11.48,82.51,0.0,0.0,1.64,0.55,3.83,0.0,,,,,,
500.0,2,1,3,2,1,,,,,,,2,,,1,1,,1,,,,,,,,,27.0,7.0,,,49.0,18.0,1.0,,1.0,16.0,22.0,10.0,22.0,,,,1.0,,,3.0,,,,,,,,,2.0,1.0,12.0,,,,,,1.0,1.0,,,,,,,,83.46,13.47,,2.92,,0.16,2,2,2,0,1,0,0,0,,0,2,,1,,3,3,3,3,3,21.0,7.0,7.0,7.0,,38.0,1.0,20.0,,,,,,,,,,,,1,1,1,2,1,1,2,1,7,10,60.0,15.0,1,1,1,1,1,2,2,2,1,93.0,114.0,,6.0,,1.0,,61.0,27.5,53.2,,,,,,19.3,,16.0,,,,
501.0,1,1,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,,,304.0,165.0,139.0,8.0,18.0,7.0,,69.0,8.0,1.0,,23.0,33.0,15.0,7.0,15.0,50.0,27.0,1.0,2.0,,,6.0,,,,,,,,,1.0,1.0,9.0,,,,,,1.0,1.0,1.0,,,,,,,75.7,14.1,0.4,3.2,0.0,6.6,0,0,0,0,0,0,0,0,,1,2,,1,,0,0,0,5,5,50.0,14.0,6.0,13.0,,30.0,1.0,,,,,,,,,,,,,1,1,1,1,1,1,1,1,7,8,77.0,30.0,1,1,1,1,1,1,1,1,1,203.0,163.0,0.0,22.0,0.0,,,66.0,44.7,35.9,0.0,4.8,0.0,,,14.5,,,,,,
502.0,1,1,3,1,,,,,,,1,2,,,1,,,,1,1,,,,125.0,77.0,48.0,13.0,,4.0,1.0,35.0,6.0,1.0,,,,,,,,,,2.0,,,1.0,,,,,,,,,1.0,1.0,3.0,,,1.0,,,,,1.0,,,,,2.0,"교무보조1, 특수보조1",76.4,8.4,0.7,3.4,,11.1,0,0,0,0,0,1,0,0,,0,1,2,-999,,4,4,5,4,5,18.0,7.0,7.0,10.0,,,,,,,,,,,,,"사회복지사",1.0,3.0,2,,,,,,,1,7,8,39.0,30.0,1,1,1,1,1,1,1,1,1,34.0,38.0,,,,,,35.0,,,,,,,,,,,,,,
504.0,2,1,1,2,1,2,2,1,1,1,2,2,2,1,1,2,2,1,1,1,2,2,,328.0,328.0,,14.0,13.0,1.0,,72.0,15.0,1.0,,5.0,40.0,18.0,10.0,19.0,38.0,33.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,"시설관리보조",76.82,9.98,0.37,0.94,0.0,11.89,2,2,2,0,0,1,1,0,,0,2,,1,,5,4,4,4,4,148.0,13.0,7.0,3.0,3.0,3.0,,,,,1.0,1.5,,,,,,,,,,,,,,,1,4,,43.0,106.0,1,1,1,1,1,1,1,1,1,54.0,181.0,,,,,,144.0,,97.0,,,3.0,,,,,,,,,
505.0,1,1,3,1,,1,,1,,1,,2,,,,,,,1,,,,,261.0,114.0,147.0,13.0,5.0,2.0,1.0,63.0,17.0,1.0,0.0,30.0,30.0,15.0,5.0,15.0,52.0,27.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,,,,,,,1.0,8.0,,,,,,,,,,,,,,,,51.0,13.0,0.0,25.0,0.0,11.0,2,2,2,0,1,1,1,0,,0,1,2,-999,,4,4,4,4,4,80.0,3.0,6.0,7.0,0.0,6.0,1.0,17.5,,,,,,,2.0,4.0,,,,1,1,2,1,1,1,2,1,7,16,74.0,276.0,1,1,1,1,1,1,1,2,1,65.0,108.0,1.0,5.0,,,94.0,4.0,30.0,90.0,1.0,10.0,,,,,,,,,,
506.0,1,1,3,2,1,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,2,1,"사회과증정학교",257.0,143.0,114.0,19.0,33.0,4.0,,53.0,8.0,1.0,,16.0,20.0,11.0,6.0,,29.0,24.0,,1.0,,,,3.0,,,,,,,,1.0,1.0,7.0,,1.0,,,,1.0,1.0,1.0,,,,,2.0,"학교청소1명, 당직1명",80.5,11.1,,2.0,,6.4,0,0,0,,,,,,,,2,,1,,3,3,3,2,2,42.0,12.0,6.0,4.0,1.0,7.0,1.0,3.0,,,,,,,,,,,,1,1,2,1,1,2,1,1,7,9,62.0,239.0,1,1,1,1,1,1,2,2,1,216.0,157.0,,,,,,,77.98,56.68,,,,,,,,,,,,
507.0,1,1,3,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,,,311.0,161.0,150.0,16.0,16.0,5.0,14.0,91.0,16.0,1.0,0.0,30.0,28.0,12.0,5.0,12.5,49.0,23.0,3.0,2.0,,,1.0,2.0,1.0,,,,,,,1.0,1.0,9.0,,,,,,,1.0,,,,,,,,53.6,12.4,,29.2,,4.8,2,2,2,0,0,1,0,0,,0,2,,1,,5,5,4,4,4,58.0,23.0,9.0,2.0,2.0,42.0,1.0,,,,,,,,,,,,,1,1,1,1,1,2,2,1,,13,88.0,30.0,1,1,1,1,1,2,1,2,1,157.0,206.0,0.0,,,,,37.0,40.0,60.0,,,,,,,,,,,,
508.0,1,1,3,1,2,2,,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,,288.0,157.0,131.0,14.0,11.0,3.0,4.0,52.0,15.0,1.0,,22.0,20.0,7.0,3.0,13.44,32.0,19.0,1.0,2.0,,,2.0,,,,,,,,,1.0,1.0,8.0,,,,,1.0,1.0,1.0,,,,,,,,66.7,15.4,0.4,3.0,,14.5,0,0,0,0,0,0,0,0,,1,2,,1,,4,5,4,4,4,59.0,14.0,12.0,19.0,1.0,,1.0,5.0,1.0,5.0,,,,,,,,,,1,1,1,1,1,2,1,1,7,11,65.0,200.0,1,1,1,1,1,1,1,1,1,84.0,179.0,,2.0,,,,,13.2,78.47,0.69,3.48,0.69,0.69,,3.47,,,,,,
510.0,1,1,3,2,1,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,,319.0,127.0,192.0,3.0,,,,75.0,10.0,1.0,0.0,,,,,,,,,2.0,,,2.0,,,,,,3.0,,,,1.0,11.0,,1.0,,,,1.0,,3.0,,,,,,,70.0,20.0,5.0,5.0,0.0,0.0,0,0,0,0,1,1,1,0,,0,2,,1,,2,3,3,3,3,54.0,8.0,4.0,10.0,3.0,,1.0,,,,,,,,,,,,,1,1,1,1,1,1,1,1,7,,75.0,,1,1,1,1,1,1,1,2,1,7.0,204.0,,,,,,168.0,1.0,13.0,3.0,,2.0,,1.0,,,,,,,
512.0,1,1,3,1,,,,1,,1,1,2,1,,,,,,,,,1,"IT과학융합중점학교",226.0,102.0,124.0,9.0,13.0,5.0,0.0,48.0,6.0,1.0,1.0,10.0,32.0,7.0,5.0,15.3,41.0,12.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,1.0,7.0,,1.0,,,,,,,,,,,,,68.0,26.0,,6.0,,,2,2,2,0,1,1,0,0,,0,1,2,-999,,5,5,5,5,5,12.0,10.0,11.0,12.0,,,,,1.0,10.0,,,,,,,,,,,,,,,,,1,7,7,54.0,16.0,1,1,1,1,1,1,1,,1,114.0,174.0,,3.0,,,,0.0,,,,,,,,,,,,,,
513.0,2,1,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,,,248.0,124.0,124.0,4.0,2.0,0.0,0.0,51.0,19.0,1.0,0.0,2.0,16.0,14.0,19.0,25.0,10.0,40.0,1.0,3.0,,,2.0,,,,,,,,,1.0,1.0,7.0,,,,,,,,,,,,,6.0,"청소원3, 경비원2, 사감1",82.5,8.9,,6.3,0.6,1.7,2,2,2,0,0,1,0,0,,0,2,,1,,4,4,4,1,0,49.0,14.0,13.0,14.0,,7.0,0.0,,,,2.0,5.5,10.0,1.0,0.0,,,0.0,,2,,,,,,,1,7,9,50.0,292.0,1,1,1,1,1,1,1,1,1,53.0,146.0,,,,,,116.0,16.8,46.3,,,,,,36.8,,,,,,
514.0,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,,,,,,,,,52.0,14.0,1.0,0.0,9.0,31.0,9.0,3.0,15.0,15.0,33.0,6.0,4.0,,1.0,2.0,,,,,,,,,2.0,3.0,17.0,,,,,,1.0,,,,,,,27.0,"사감1, 생활지도교사19, 시설관리원7",,,,26.0,6.0,68.0,0,0,0,0,0,0,0,0,,1,2,,1,,5,5,5,5,5,155.0,14.0,12.0,9.0,,19.0,,,,,,,,,1.0,10.0,,,,2,,,,,,,1,,7,60.0,210.0,2,1,1,2,1,1,1,2,1,,187.0,,,,,,,,52.4,12.6,,,,,,,,,,,
515.0,2,1,3,2,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,,230.0,134.0,96.0,16.0,,,,53.0,15.0,1.0,,2.0,23.0,25.0,3.0,21.54,,8.0,2.0,1.0,,,1.0,,,,,,,,,1.0,1.0,6.0,,1.0,,,,1.0,,,,,,,,,3.0,83.0,2.0,5.0,2.0,5.0,0,0,0,0,0,0,0,0,,1,2,,1,,4,4,4,4,4,46.0,17.0,9.0,14.0,5.0,1.0,,,,,1.0,57.0,,,1.0,36.0,,,,1,1,2,1,1,2,2,1,6,,68.0,40.0,1,1,1,1,1,1,1,1,1,112.0,30.0,,58.0,,,,,17.8,26.5,,55.7,,,,,34.0,34.0,,,,
